track_id,track_name,track_popularity,duration_ms,artist_names,artist_ids,album_id,album_name,album_release_date,album_total_tracks
2Uu8IiLkLY0UXhCHka4Dlr,Doo Wop (That Thing),1,320266,Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,2Uc0HAF0Cj0LAgyzYZX5e3,The Miseducation of Lauryn Hill,1998-08-25,14
1DYDQQY0G8VsQFrcRttYLP,Lately,0,259533,Divine,1wASklF2AQfIVhSBWnUHwz,5VljSlqVFj6AlttWE82WC2,Soul Sisters,1999-03-14,14
4T6F8QqIg6SuAIZtnJiYN1,I'm Your Angel,0,331093,Céline Dion; R. Kelly,4S9EykWXhStSc15wEx8QFK; 2mxe0TnaNL039ysAj51xPQ,32MpBKgfq3OJWbqEFcTwWP,These Are Special Times,1998,16
6tBD4yjOf9P8rWwUlXdJFm,Have You Ever,63,273440,Brandy,05oH07COxkXKIMt6mIPRee,1Co6e9ag1gRKcWdG7xKcCi,Never Say Never,1998-05-29,16
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,82,211066,Britney Spears,26dSoYclwsYLMAKD3tpOr4,3WNxdumkSMGMJRhEgK80qx,...Baby One More Time (Digital Deluxe Version),1999-01-12,16
1AM1o0mKbgAK5oMpY8B3Z7,Angel of Mine,61,250173,Monica,6nzxy2wXs6tLgzEtqOkEi2,6mIyViyBHV4eoQqI4JZByh,The Boy Is Mine,1998-07-13,13
2goLsvvODILDzeeiT4dAoR,Believe,79,239026,Cher,72OaDtakiy6yFqkt4TsiFt,0jZfbz0dNfDjPSg0hYJNth,Believe,1998,10
3NpsJc5SOINskuK3z08Q9C,No Scrubs,54,214440,TLC,0TImkz4nPqjegtVSMZnMRq,04LFXnEBkVE6mZfxGeCLbM,Fanmail,1999-02-23,17
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,77,243160,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,1k1Cr3nlJDa8pvwZUJ5xfj,Ricky Martin,1999,14
3x4yV0hW5Ve3TKhFkXSqFn,If You Had My Love,64,266000,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,3Gby5NNeNYkMgAnrtEA3lc,On The 6,1999-06-01,16
1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills",70,256026,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,283NWqNsCA9GwVHrJk59CG,The Writing's On The Wall,1999-07-27,16
5AMvBCtX2rspUdoeJ9IsPN,Wild Wild West (feat. Dru Hill & Kool Mo Dee),54,268453,Will Smith; Dru Hill; Kool Moe Dee,41qil2VaGbD194gaEcmmyx; 1255GTUKNCLCTvH9ctD4cT; 2RE8NwNxsOyuNZDD0jRxHP,38ZO2nTo4L4PNtubKwtiAk,Willennium,1999-11-16,15
2bbeNsFmjZqdoDhjLsKNWe,Bailamos,57,214066,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,183XphT974zDxwM5QxETET,Enrique,1999-11-23,13
3rkXtjSan4H20nXkY5HKML,Unpretty,46,278000,TLC,0TImkz4nPqjegtVSMZnMRq,04LFXnEBkVE6mZfxGeCLbM,Fanmail,1999-02-23,17
0jsANwwkkHyyeNyuTFq2XO,Heartbreaker (feat. JAY-Z),63,285706,Mariah Carey; JAY-Z,4iHNK0tOyZPYnBU7nGAgpQ; 3nFkdlSjzX9mRTtwJOzDYB,1iSTXHBhLc9ImaqyvVZGft,Rainbow,1999-11-02,14
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),71,294986,Santana; Rob Thomas,6GI52t8N5F02MxU0g5U69P; 3aBkeBhwadnWMWoVJ2CxJC,10aiDpdFGyfCFEcqpx6XTq,Supernatural (Remastered),1999-06-15,14
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),84,269666,Mark Ronson; Bruno Mars,3hv9jJF3adDNsBSIQDqcjp; 0du5cEVh5yTK9QJze8zA0C,3vLaOYCNCzngDf8QdBg2V1,Uptown Special,2015-01-12,11
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,75,262146,LMFAO; Lauren Bennett; GoonRock,3sgFRtyBnxXD5ESfmbK4dl; 2jLE4BoXHriQ96JagEtiDP; 53sIBaVjXQhfH89Vu6nEGh,0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,2011-01-01,16
7qiZfU4dY1lWllzX7mPBI3,Shape of You,88,233712,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,16
7BKLCZ1jbUBVqRi2FVlTVw,Closer,86,244960,The Chainsmokers; Halsey,69GGBxA162lTqCwzJG5jLp; 26VFTg2z8YR0cCuwLzESi2,0rSLgV8p5FzfnqlEk4GzxE,Closer,2016-07-29,1
7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B) - Cardi B Version,73,235545,Maroon 5; Cardi B,04gDigrS5kc9YWfZHwBETP; 4kYSro6naA4h99UJvo89HB,1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),2018-06-15,22
6qn9YLKt13AGvpq9jfO8py,We Found Love,83,215226,Rihanna; Calvin Harris,5pKCCKE2ajJHZ9KAiaK11H; 7CajNmpbOovFoOoasH2HaY,2g1EakEaW7fPTZC6vBmBCn,Talk That Talk,2011-11-18,11
2YpeDb67231RjR0MgVLzsG,Old Town Road (feat. Billy Ray Cyrus) - Remix,76,157066,Lil Nas X; Billy Ray Cyrus,7jVv8c5Fj3E9VhNjxT4snq; 60rpJ9SgigSd16DOAG7GSa,4IRiXE5NROxknUSAUSjMoO,7,2019-06-21,8
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,81,244884,Gotye; Kimbra,2AsusXITU8P25dlRNhcAbG; 6hk7Yq1DU9QcCCrz9uc0Ti,4G2rJNhsKOE6iHgtUqZ0Ye,Making Mirrors,2011-01-01,12
6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,71,228826,Luis Fonsi; Daddy Yankee; Justin Bieber,4V8Sr092TqfHkfAA5fXXqG; 4VMYDCV2IEDYJArk749S6m; 1uNFoZAHBGtllmzznpCI3s,3Gq2Dme9nesdgoqNNlcN8O,Despacito Feat. Justin Bieber (Remix),2017-04-17,1
1eq1wUnLVLg4pdEfx9kajC,Rolling in the Deep,3,228093,Adele,4dpARuHxo51G3z768sgnrY,7n3QJc7TBOxXtlYh4Ssll8,21,2011-01-19,11
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,82,158040,Post Malone; Swae Lee,246dkjvS1zLTtiykXe5h60; 1zNqQNIdeOUZHb8zbZRFMX,35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,13
5p7ujcrUXASCNwRaWNHR1C,Without Me,7,201660,Halsey,26VFTg2z8YR0cCuwLzESi2,0zzrCTzvL4ZmR42xF46Afm,Without Me,2018-10-04,1
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,81,193400,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,6SSSF9Y6MiPdQoxqBptrR2,Kiss,2012-01-01,17
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,79,263826,Robin Thicke; T.I.; Pharrell Williams,0ZrpamOxcZybMHGg1AYtHP; 4OBJLual30L7gRl5UkeRcT; 2RdwBSPQiwcmiDo9kixcl8,1eHyfkrIOVLGVnt5E4MD2j,Blurred Lines (Deluxe),2013-01-01,14
0tgVpDi06FyKpA1z0VMD4v,Perfect,88,263400,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,16
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,82,312820,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,41GuZcammIkupMPKH2OJ6I,ASTROWORLD,2018-08-03,17
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,69,187920,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-12,15
2dLLR6qlu5UJ5gk0dKz0h3,Royals,80,190185,Lorde,163tK9Wjr9P9DmM0AVK7lm,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27,10
6DCZcSspjsKoFjzjrWoCdn,God's Plan,84,198973,Drake,3TVXtAsR1Inumwj472S9r4,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,25
1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger,69,202640,Maroon 5; Christina Aguilera,04gDigrS5kc9YWfZHwBETP; 1l7ZsJRRS8wlW3WfJfPfNS,5NdkVAsSvgUfe3cD8LwSTD,Singles,2015-09-25,12
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",80,233306,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,0lrmy4pJINsFzycJvttX2W,G I R L,2014-03-03,11
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,85,220734,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,2010-05-11,10
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),81,218146,Post Malone; 21 Savage,246dkjvS1zLTtiykXe5h60; 1URnnhqYAYcrqrcwql10ft,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,18
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,84,199693,Kesha,6LqNN22kT3074XbTVUrhzX,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),2010-01-01,18
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),82,229525,Wiz Khalifa; Charlie Puth,137W8MRPWKqSmrBGDBFSop; 6VuMaDnrHyPL1p4EHjYLi7,5FXIqS1XqbpfOKNoi5VUwS,See You Again (feat. Charlie Puth),2015,1
5jrdCoLpJSvHHorevXBATy,Dark Horse,74,215672,Katy Perry; Juicy J,6jJ0s89eD6GaHleKKya26X; 5gCRApTajqwbnHHPbr2Fpi,5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),2013-10-18,16
4YMqbFcDIFiCBd02PzUBcM,Thrift Shop (feat. Wanz),2,235613,Macklemore & Ryan Lewis; Wanz,5BcAKTbp20cv7tC5VqPFoC; 56xTxG4nQMAs1GW9kvn0uA,6XO9dbsH9zhuQgFGH0hUrb,The Heist,2012-10-10,15
6cpk00i5TxCqSeqNi2HuIe,One More Night,80,219546,Maroon 5,04gDigrS5kc9YWfZHwBETP,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,2012-01-01,33
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),78,250626,fun.; Janelle Monáe,5nCi3BB41mBaMH9gfr6Su0; 6ueGR6SWhUJfvEhqkvMsVs,7m7F7SQ3BXvIpvOgjW51Gp,Some Nights,2012-02-14,11
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,87,206693,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,4PgleR09JVnm3zY1fW3XBA,24K Magic,2016-11-17,9
7fBv7CLKzipRk6EC6TWHOB,The Hills,87,242253,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,14
3U4isOIWM3VvDubwSI3y7a,All of Me,85,269560,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),2013-08-30,20
2dpaYNEQHiRxtZbfNsse99,Happier,10,214289,Marshmello; Bastille,64KEffDW9EtZ1y2vBYgq8T; 7EQ0qTo7fWT7DPxmxtSYEc,78EicdHZr5XBWD7llEZ1Jh,Happier,2018-08-17,1
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,81,219200,Taylor Swift,06HL4z0CvFAxyc27GXpf02,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
1zi7xx7UVEFkmKfv06H8x0,One Dance,88,173986,Drake; Wizkid; Kyla,3TVXtAsR1Inumwj472S9r4; 3tVQdUvClmAT7URs9V3rsp; 6TK7fjRPdy2GW2pJzNF23L,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,20
62yJjFtgkhUrXktIoSjgP2,Radioactive,80,186813,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,6nxDQi0FeEwccEPJeNySoS,Night Visions,2012-09-04,14
70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,70,199480,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,2011-01-01,16
6QPKYGnAW9QozVz2dSWqRg,Someone Like You,2,285240,Adele,4dpARuHxo51G3z768sgnrY,7n3QJc7TBOxXtlYh4Ssll8,21,2011-01-19,11
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,87,257265,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,20lOt6G8MHv8ZO7ViOmiP7,Native,2013-01-01,12
36ux3YuUsGTWPT8fXclS45,E.T.,69,229573,Katy Perry; Kanye West,6jJ0s89eD6GaHleKKya26X; 5K4W6rqBFWDnAN6FQUkS6x,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,2012-03-12,19
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,78,222093,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,2gKQvajkEEaDtkqJ8FJ4uw,Fetty Wap (Deluxe),2015-09-25,20
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,85,233720,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,19
4lCv7b86sLynZbXhfScfm2,Firework,71,227880,Katy Perry,6jJ0s89eD6GaHleKKya26X,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,2012-03-12,19
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),87,252306,Pitbull; AFROJACK; Ne-Yo; Nayer,0TnOYISbd1XYRBk9myaseg; 4D75GcNG95ebPtNvoNVXhz; 21E3waRsmPlU7jZsS13rcj; 1ruutHJcECI7cos2n5TqpO,4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),2011-06-17,16
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,88,233478,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07,10
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,85,263373,Eminem; Rihanna,7dGJo4pcD2V6oG8kP0tJRR; 5pKCCKE2ajJHZ9KAiaK11H,47BiFcV59TQi2s9SkBo2pb,Recovery,2010-06-18,17
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,84,281560,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),2014-06-21,16
09CtPGIpYB4BrO8qb1RGsF,Sorry,85,200786,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,19
6tS3XVuOyu10897O3ae7bi,California Gurls,74,234653,Katy Perry; Snoop Dogg,6jJ0s89eD6GaHleKKya26X; 7hJcb9fa4alzcOq3EaNPoG,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,2012-03-12,19
3HgijA01CxOj3JjHVuHhYD,Dynamite,8,203053,Taio Cruz,6MF9fzBmfXghAz953czmBC,5bhyxLny6bURaoxcVvVwfG,Workout Mix,2019-11-15,18
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,83,239835,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10,17
4aebBr4JAihzJQR0CiIZJv,Hello,1,295502,Adele,4dpARuHxo51G3z768sgnrY,7uwTHXmFa1Ebi5flqBosig,25,2015-11-20,11
72TFWvU3wUYdUuxejTTIzt,Work,79,219320,Rihanna; Drake,5pKCCKE2ajJHZ9KAiaK11H; 3TVXtAsR1Inumwj472S9r4,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,16
2tJulUYLDKOg9XrtVkMgcJ,Grenade,77,222091,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,2010-05-11,10
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",82,216773,Train,3FUY2gzHeIiaesXtOAdB7A,1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,19
58q2HKrzhC3ozto2nDdN4z,I Like It,79,253390,Cardi B; Bad Bunny; J Balvin,4kYSro6naA4h99UJvo89HB; 4q3ewBCX7sLwd24euuV69X; 1vyhD5VmyZ7KMfW5gqLgo5,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,2018-04-06,13
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,10,247426,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1s9tU91VJt4sU5owi29GD3,True,2013-09-13,12
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,82,208373,The Chainsmokers; Daya,69GGBxA162lTqCwzJG5jLp; 6Dd3NScHWwnW6obMFbl1BH,2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,2016-02-05,1
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),80,217306,Camila Cabello; Young Thug,4nDoRrQiYLoBzwC5BhVJzF; 50co4Is1HCEo8bhOyUWKpn,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11
1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),77,269493,USHER; will.i.am,23zg3TcAtWQy7J6upgbUnj; 085pc2PYOi8bGKj0PNjekA,6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Expanded Edition),2010-03-30,22
2Fxmhks0bxGSBdJ92vM42m,bad guy,82,194087,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,14
3W3KtDwAIg3mAruSpnfG3Q,Fancy,69,199938,Iggy Azalea; Charli xcx,5yG7ZAZafVaAlMTeBybKAL; 25uiPmTg16RbhZWAqwLBy5,3WUe1HRgE7qoUQ3oejofGf,The New Classic (Deluxe Version),2014-01-01,15
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,83,213520,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,14
7xQAfvXzm3AkraOtGPWIZg,Wow.,77,149546,Post Malone,246dkjvS1zLTtiykXe5h60,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,84,231826,Taylor Swift,06HL4z0CvFAxyc27GXpf02,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01,19
6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills (feat. Sean Paul),68,224813,Sia; Sean Paul,5WUlDfRSoLAfcVSX1WnrxN; 3Isy6kedDrgPYoTS1dazA9,4BTlXiDFjyJfpHjR7jlEJo,Cheap Thrills (feat. Sean Paul),2016-02-11,1
67WTwafOMgegV6ABnBQxcE,Some Nights,69,277040,fun.,5nCi3BB41mBaMH9gfr6Su0,7m7F7SQ3BXvIpvOgjW51Gp,Some Nights,2012-02-14,11
7GAaTpSoTWUTbP2Yxlt4Hd,Need You Now,75,236440,Lady A,32WkQRZEVKSzVAAYqukAEA,5RypFF6rN9MUxFe4aAWA28,Need You Now,2010-01-01,12
6ocbgoVGwYJhOv1GgI9NsF,7 rings,84,178626,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08,12
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,82,172723,Sam Smith,2wY79sveU1sp5g7SokKOiI,08jWgM4vSkTose4blKBWov,In The Lonely Hour,2014-05-26,10
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),79,258342,Macklemore; Ryan Lewis; Macklemore & Ryan Lewis; Ray Dalton,3JhNCzhSMTxs9WLGJJxWOY; 4myTppRgh0rojLxx8RycOp; 6WLvgbfYXQPO396oJEYCsi; 4e0nWw2r4BoQSKPQ2zpU13,76FXHQhTuT4QMIxfL09gX8,The Heist,2012-10-09,15
7dt6x5M1jzdTEt8oCbisTK,Better Now,80,231266,Post Malone,246dkjvS1zLTtiykXe5h60,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,18
6F5c58TMEs1byxUstkzVeM,Roar,72,223546,Katy Perry,6jJ0s89eD6GaHleKKya26X,5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),2013-10-18,16
6RtPijgfPKROxEzTHNRiDp,Rude,84,224840,MAGIC!,0DxeaLnv6SyYk2DOqkLO8c,0RZ4Ct4vegYBmL9g88TBNi,Don't Kill the Magic,2014-06-25,11
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",81,207320,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08,12
5d6Mjuu2uCGRPYpFjGpCX5,Sugar,71,235493,Maroon 5,04gDigrS5kc9YWfZHwBETP,6LtzdMGhOCh9s6sssWrpuD,V (Asia Tour Edition),2015-05-18,20
1XGmzt0PVuFgQYYnV2It7A,Payphone,85,231173,Maroon 5; Wiz Khalifa,04gDigrS5kc9YWfZHwBETP; 137W8MRPWKqSmrBGDBFSop,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,2012-01-01,33
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),78,180480,B.o.B; Hayley Williams,5ndkK3dpZLKtBklKjxNQwT; 6Rx1JKzBrSzoKQtmbVmBnM,7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,12
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),75,221440,Post Malone; Ty Dolla $ign,246dkjvS1zLTtiykXe5h60; 7c0XG5cIJTrrAgEC3ULPiq,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,18
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,72,223712,Cardi B,4kYSro6naA4h99UJvo89HB,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,2018-04-06,13
5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),65,185142,Silentó,7juKTDFlPesGeWQ1GmjmOv,5nYi5TJ16E7Qt73zxOu6sP,Watch Me (Whip / Nae Nae),2015-05-04,1
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",76,236001,Justin Timberlake,31TPClRtHm23RisEBtV3X7,40LbnfieVTWtHrK24WQeEB,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,1
5ByIHT8s38diBQf6dkEWbt,Cheerleader,57,174190,OMI,5MouCg6ta7zAxsfMEbc1uh,5I3nqfitvWj6F5MAwAsZo4,Cheerleader (Remixes),2014-04-08,2
0SiywuOBRcynK0uKGWdCnn,Bad Romance,85,294573,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,6rePArBMb5nLWEaY9aQqL4,The Fame Monster (Deluxe Edition),2009-11-05,23
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),75,221946,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),2011-10-24,17
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,82,205680,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,19
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,77,210746,Drake,3TVXtAsR1Inumwj472S9r4,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,25
4y3OI86AEP6PQoDE6olYhO,Sucker,3,181040,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,4W0r9HOcuCC6Vh7aze2hwi,Sucker,2019-03-01,1
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),71,163870,Bebe Rexha; Florida Georgia Line,64M6ah0SkkRsnPGtGiRAbb; 3b8QkneNDz4JHKKKlLgYZg,6t5D6LEgHxqUVOxJItkzfb,All Your Fault: Pt. 2,2017-08-11,6
3cHyrEgdyYRjgJKSOiOtcS,Timber,82,204160,Pitbull; Kesha,0TnOYISbd1XYRBk9myaseg; 6LqNN22kT3074XbTVUrhzX,2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012,17
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,83,241688,Hozier,2FXC3k01G6Gw61bmprjgqS,0Uv83rRhY5QvHKkQoULRKk,Hozier,2014-09-19,13
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,81,267066,Drake,3TVXtAsR1Inumwj472S9r4,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,20
6i0V12jOa3mr6uu4WYhUBr,Heathens,81,195920,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,3J8W9AOjQhnBLCX33m3atT,Heathens,2016-06-16,1
2jSwKQBouf0brIcxGfA9CZ,Super Bass,0,200013,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,5jem47f4IRH6UaxNAWO6vD,Pink Friday,2010-01-01,18
3ydfhgIZIc2j39NLIhpJpq,Fuck You,64,223694,CeeLo Green,5nLYd9ST4Cnwy6NHaCxbj8,5uR0dqBMYWZFYJT7mvPZ82,The Lady Killer (Deluxe),2010-11-09,17
275a9yzwGB6ncAW4SxY7q3,Panda,65,247866,Desiigner,7pFeBzX627ff0VnN6bxPR4,1k3BLTc4VZ7beRBXL1SPN6,Panda,2016-02-26,1
7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,69,201546,Taio Cruz,6MF9fzBmfXghAz953czmBC,0eGvq1J5Ke7VlLLOYIlY4k,The Rokstarr Hits Collection,2010-01-01,15
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,74,217925,Drake,3TVXtAsR1Inumwj472S9r4,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,25
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,80,221360,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04,16
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,6,163133,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,0nRgsLe1she16l3pclpyy7,The Lumineers (Deluxe Edition),2012,16
